scheme,K,round,sim_time_s,round_time_s,test_accuracy,test_loss,theoretical_error,empirical_error,epsilon,recalibrated,alpha_w0,alpha_w1,alpha_w2,alpha_w3,alpha_w4,alpha_w5,alpha_w6,alpha_w7,r_w0,r_w1,r_w2,r_w3,r_w4,r_w5,r_w6,r_w7
static,0,109,0.1303791377457062,0.0011852648885973312,0.8852,0.4321752838134766,6.87640583265722,5.508643666864373,2.135229957103729,False,3.238774299621582,4.410229682922363,1.9997408390045166,3.0777273178100586,2.3266522884368896,2.7243504524230957,2.850646495819092,3.7917490005493164,0.7326088896453028,0.7326088896730962,0.7326088894966694,0.7326088896928872,0.7326088896261265,0.07326088871711724,0.7326088896010724,0.07326088869012011
static,0,114,0.13630546218869283,0.0011852648885973312,0.8856,0.4193404586791992,8.103574475754181,5.74825589696411,2.135229957103729,False,2.0122389793395996,3.3263845443725586,2.11675763130188,2.610952377319336,1.689992904663086,4.267695903778076,1.7918763160705566,4.039858818054199,0.7326088896453028,0.7326088896730962,0.7326088894966694,0.7326088896928872,0.7326088896261265,0.07326088871711724,0.7326088896010724,0.07326088869012011
static,0,119,0.14223178663167946,0.0011852648885973312,0.8858,0.41391155700683596,7.875964952087645,10.06548342620954,2.135229957103729,False,3.7690067291259766,2.428588390350342,2.8624038696289062,1.7149715423583984,3.428248643875122,2.5631966590881348,2.284151315689087,5.234657287597656,0.7326088896453028,0.7326088896730962,0.7326088894966694,0.7326088896928872,0.7326088896261265,0.07326088871711724,0.7326088896010724,0.07326088869012011
static,0,124,0.1481581110746661,0.0011852648885973312,0.8875,0.40485137634277346,5.509243729109898,6.536716438131407,2.135229957103729,False,4.204090595245361,6.029709339141846,0.7193634510040283,2.5153298377990723,1.5444600582122803,2.8763368129730225,1.3763008117675781,2.1739840507507324,0.7326088896453028,0.7326088896730962,0.7326088894966694,0.7326088896928872,0.7326088896261265,0.07326088871711724,0.7326088896010724,0.07326088869012011
static,0,129,0.15408443551765272,0.0011852648885973312,0.8904,0.3963949165344238,5.356106317180137,6.812703413888812,2.135229957103729,False,4.372518539428711,1.1519451141357422,3.270811080932617,1.8865293264389038,4.309597969055176,2.3988895416259766,2.9046151638031006,2.347688674926758,0.7326088896453028,0.7326088896730962,0.7326088894966694,0.7326088896928872,0.7326088896261265,0.07326088871711724,0.7326088896010724,0.07326088869012011
static,0,134,0.16001075996063935,0.0011852648885973312,0.8878,0.39700009689331056,8.31883269879524,6.758967408211902,2.135229957103729,False,3.2336783409118652,2.8600826263427734,2.420117139816284,3.8603668212890625,3.5098304748535156,3.6513962745666504,2.9413235187530518,4.467473983764648,0.7326088896453028,0.7326088896730962,0.7326088894966694,0.7326088896928872,0.7326088896261265,0.07326088871711724,0.7326088896010724,0.07326088869012011
static,0,139,0.16593708440362598,0.0011852648885973312,0.893,0.3800298126220703,7.2622627379461795,6.331649115309119,2.135229957103729,False,2.5818071365356445,2.0780792236328125,3.756032943725586,3.4220073223114014,3.094135284423828,3.253650188446045,4.441495895385742,3.589365005493164,0.7326088896453028,0.7326088896730962,0.7326088894966694,0.7326088896928872,0.7326088896261265,0.07326088871711724,0.7326088896010724,0.07326088869012011
static,0,144,0.1718634088466126,0.0011852648885973312,0.8948,0.37294596786499024,4.955309818361718,5.935117005836219,2.135229957103729,False,1.485781192779541,1.694887399673462,3.217550754547119,2.086979866027832,2.2301628589630127,1.7232580184936523,1.9832512140274048,2.9893298149108887,0.7326088896453028,0.7326088896730962,0.7326088894966694,0.7326088896928872,0.7326088896261265,0.07326088871711724,0.7326088896010724,0.07326088869012011
static,0,149,0.17778973328959924,0.0011852648885973312,0.8951,0.36947130050659177,12.445780814369204,7.904913587844931,2.135229957103729,False,2.020800828933716,1.6373546123504639,2.3277361392974854,3.344923257827759,4.717720985412598,9.220648765563965,1.4651248455047607,3.9791486263275146,0.7326088896453028,0.7326088896730962,0.7326088894966694,0.7326088896928872,0.7326088896261265,0.07326088871711724,0.7326088896010724,0.07326088869012011
static,0,154,0.18371605773258587,0.0011852648885973312,0.8949,0.3692383750915527,10.17894395635144,7.2448307066224515,2.135229957103729,False,3.479726791381836,2.043536901473999,11.03813362121582,4.753107070922852,2.96466064453125,6.201028823852539,4.2742156982421875,3.273824691772461,0.7326088896453028,0.7326088896730962,0.7326088894966694,0.7326088896928872,0.7326088896261265,0.07326088871711724,0.7326088896010724,0.07326088869012011
static,0,159,0.1896423821755725,0.0011852648885973312,0.8991,0.35611992721557617,4.468543297314435,6.150731323286891,2.135229957103729,False,4.480133056640625,1.8694888353347778,3.0886247158050537,4.459051132202148,3.7792272567749023,1.8801181316375732,1.3247568607330322,1.7410104274749756,0.7326088896453028,0.7326088896730962,0.7326088894966694,0.7326088896928872,0.7326088896261265,0.07326088871711724,0.7326088896010724,0.07326088869012011
static,0,164,0.19556870661855913,0.0011852648885973312,0.8969,0.3556826042175293,6.552005243848933,5.5532801516819745,2.135229957103729,False,2.583080291748047,4.0519514083862305,0.7315477132797241,3.0902607440948486,2.027191638946533,4.372032165527344,3.382420063018799,1.9359549283981323,0.7326088896453028,0.7326088896730962,0.7326088894966694,0.7326088896928872,0.7326088896261265,0.07326088871711724,0.7326088896010724,0.07326088869012011
static,0,169,0.20149503106154576,0.0011852648885973312,0.9012,0.3464346611022949,4.080743855947842,4.741842321003787,2.135229957103729,False,1.119060754776001,2.442455291748047,1.9353899955749512,1.5494096279144287,1.6779615879058838,2.154646158218384,2.9895453453063965,1.6216201782226562,0.7326088896453028,0.7326088896730962,0.7326088894966694,0.7326088896928872,0.7326088896261265,0.07326088871711724,0.7326088896010724,0.07326088869012011
static,0,174,0.2074213555045324,0.0011852648885973312,0.9023,0.3413425483703613,6.2544610291762455,4.680322437081486,2.135229957103729,False,1.9174226522445679,2.3814291954040527,2.6886649131774902,2.5320940017700195,2.3344202041625977,3.4614319801330566,4.553308010101318,2.455080032348633,0.7326088896453028,0.7326088896730962,0.7326088894966694,0.7326088896928872,0.7326088896261265,0.07326088871711724,0.7326088896010724,0.07326088869012011
static,0,179,0.21334767994751902,0.0011852648885973312,0.9027,0.33943889389038084,6.103702420196815,4.896615685662255,2.135229957103729,False,2.530411720275879,2.8408796787261963,3.4053878784179688,3.046745777130127,3.129932165145874,3.9272093772888184,3.183093309402466,1.6698194742202759,0.7326088896453028,0.7326088896730962,0.7326088894966694,0.7326088896928872,0.7326088896261265,0.07326088871711724,0.7326088896010724,0.07326088869012011
static,0,184,0.21927400439050565,0.0011852648885973312,0.9051,0.3336438941955566,4.988959198771633,4.862566828262061,2.135229957103729,False,0.70829838514328,2.2461984157562256,1.817124366760254,2.588960886001587,2.1864354610443115,2.0990850925445557,2.1563827991485596,2.7355329990386963,0.7326088896453028,0.7326088896730962,0.7326088894966694,0.7326088896928872,0.7326088896261265,0.07326088871711724,0.7326088896010724,0.07326088869012011
static,0,189,0.22520032883349228,0.0011852648885973312,0.9043,0.33265746688842773,3.2545636583995785,4.887580578331836,2.135229957103729,False,2.9562830924987793,2.695157527923584,4.039990425109863,2.5429329872131348,2.1081948280334473,1.0424177646636963,1.4086730480194092,1.435772180557251,0.7326088896453028,0.7326088896730962,0.7326088894966694,0.7326088896928872,0.7326088896261265,0.07326088871711724,0.7326088896010724,0.07326088869012011
static,0,194,0.2311266532764789,0.0011852648885973312,0.9055,0.33138634948730467,5.932335924020245,5.079121497576125,2.135229957103729,False,1.5203797817230225,2.238751173019409,6.857115745544434,1.3207788467407227,0.993864893913269,2.9003429412841797,1.7966734170913696,2.7809410095214844,0.7326088896453028,0.7326088896730962,0.7326088894966694,0.7326088896928872,0.7326088896261265,0.07326088871711724,0.7326088896010724,0.07326088869012011
static,0,199,0.23705297771946554,0.0011852648885973312,0.9052,0.32825539932250974,5.7802468823760265,5.252684282371774,2.135229957103729,False,2.3488211631774902,5.329614639282227,2.2246897220611572,2.7735655307769775,2.4217605590820312,3.732698678970337,4.602895736694336,1.3574373722076416,0.7326088896453028,0.7326088896730962,0.7326088894966694,0.7326088896928872,0.7326088896261265,0.07326088871711724,0.7326088896010724,0.07326088869012011
static,0,204,0.24297930216245217,0.0011852648885973312,0.9079,0.32218194580078124,5.8062144454683065,6.846168390242383,2.135229957103729,False,2.585700273513794,0.907288134098053,1.6927334070205688,5.6312127113342285,2.042271614074707,1.9726543426513672,2.3136038780212402,3.5247132778167725,0.7326088896453028,0.7326088896730962,0.7326088894966694,0.7326088896928872,0.7326088896261265,0.07326088871711724,0.7326088896010724,0.07326088869012011
static,0,209,0.2489056266054388,0.0011852648885973312,0.9061,0.32469851837158203,5.6978428713094065,5.481450446997769,2.135229957103729,False,2.9768154621124268,3.285006523132324,1.2165799140930176,2.329958438873291,3.1024789810180664,4.5811309814453125,3.3539724349975586,0.6991457343101501,0.7326088896453028,0.7326088896730962,0.7326088894966694,0.7326088896928872,0.7326088896261265,0.07326088871711724,0.7326088896010724,0.07326088869012011
static,0,214,0.25483195104842543,0.0011852648885973312,0.9033,0.32379917831420896,7.216155957497642,6.049665748374537,2.135229957103729,False,6.661228656768799,2.9132678508758545,2.705044984817505,3.9367902278900146,4.180479049682617,3.593057870864868,4.0318450927734375,2.7754409313201904,0.7326088896453028,0.7326088896730962,0.7326088894966694,0.7326088896928872,0.7326088896261265,0.07326088871711724,0.7326088896010724,0.07326088869012011
static,0,219,0.26075827549141206,0.0011852648885973312,0.9075,0.3174371772766113,5.616344188884713,5.795244455104694,2.135229957103729,False,3.504326581954956,3.147135019302368,4.569737434387207,2.2654852867126465,2.757312297821045,2.817138671875,3.9459469318389893,2.0414814949035645,0.7326088896453028,0.7326088896730962,0.7326088894966694,0.7326088896928872,0.7326088896261265,0.07326088871711724,0.7326088896010724,0.07326088869012011
static,0,224,0.2666845999343987,0.0011852648885973312,0.9081,0.31555796432495115,5.2016544985436175,4.732334461063147,2.135229957103729,False,2.2774009704589844,2.632150173187256,1.4018656015396118,1.3762418031692505,5.960622310638428,1.960273265838623,2.4590015411376953,2.7553787231445312,0.7326088896453028,0.7326088896730962,0.7326088894966694,0.7326088896928872,0.7326088896261265,0.07326088871711724,0.7326088896010724,0.07326088869012011
static,0,229,0.2726109243773853,0.0011852648885973312,0.9094,0.31780564193725586,4.512851220768764,4.795825596898794,2.135229957103729,False,2.6962766647338867,2.256746292114258,1.7943644523620605,4.798035621643066,1.5383751392364502,3.0160326957702637,2.3005118370056152,0.9577952027320862,0.7326088896453028,0.7326088896730962,0.7326088894966694,0.7326088896928872,0.7326088896261265,0.07326088871711724,0.7326088896010724,0.07326088869012011
static,0,234,0.27853724882037195,0.0011852648885973312,0.9113,0.3085262840270996,3.500429076140864,4.241416316246614,2.135229957103729,False,2.9208998680114746,3.7620437145233154,4.860378742218018,2.956392288208008,1.2586352825164795,1.2015879154205322,2.826608657836914,1.3269715309143066,0.7326088896453028,0.7326088896730962,0.7326088894966694,0.7326088896928872,0.7326088896261265,0.07326088871711724,0.7326088896010724,0.07326088869012011
static,0,239,0.2844635732633586,0.0011852648885973312,0.9103,0.3077949241638184,5.864802978437426,5.711416045436636,2.135229957103729,False,2.6632049083709717,3.022489070892334,2.140652894973755,4.896020889282227,2.575143575668335,2.5022056102752686,2.7020013332366943,2.828059673309326,0.7326088896453028,0.7326088896730962,0.7326088894966694,0.7326088896928872,0.7326088896261265,0.07326088871711724,0.7326088896010724,0.07326088869012011
